AWRSZ5114-A152,SGC A152,SGC,3895.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A153,SGC A153,SGC,3920.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A154,SGC A154,SGC,3946.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A155,SGC A155,SGC,3971.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A156,SGC A156,SGC,3996.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A157,SGC A157,SGC,4022.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A158,SGC A158,SGC,4047.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A159,SGC A159,SGC,4073.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A160,SGC A160,SGC,4098.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A161,SGC A161,SGC,4123.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A162,SGC A162,SGC,4149.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A163,SGC A163,SGC,4174.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A164,SGC A164,SGC,4200.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A165,SGC A165,SGC,4225.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A166,SGC A166,SGC,4250.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A167,SGC A167,SGC,4276.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A168,SGC A168,SGC,4301.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A169,SGC A169,SGC,4327.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A170,SGC A170,SGC,4352.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A171,SGC A171,SGC,4377.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A172,SGC A172,SGC,4403.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A173,SGC A173,SGC,4428.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A174,SGC A174,SGC,4454.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A175,SGC A175,SGC,4479.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A176,SGC A176,SGC,4504.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A177,SGC A177,SGC,4530.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A178,SGC A178,SGC,4555.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A179,SGC A179,SGC,4581.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A180,SGC A180,SGC,4606.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A181,SGC A181,SGC,4631.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A182,SGC A182,SGC,4657.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A183,SGC A183,SGC,4682.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A184,SGC A184,SGC,4708.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A185,SGC A185,SGC,4733.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A186,SGC A186,SGC,4758.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A187,SGC A187,SGC,4784.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A188,SGC A188,SGC,4809.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A189,SGC A189,SGC,4835.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A190,SGC A190,SGC,4860.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A191,SGC A191,SGC,4885.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A192,SGC A192,SGC,4911.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A193,SGC A193,SGC,4936.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A194,SGC A194,SGC,4962.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A195,SGC A195,SGC,4987.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A196,SGC A196,SGC,5012.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A197,SGC A197,SGC,5038.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A198,SGC A198,SGC,5063.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A199,SGC A199,SGC,5089.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A200,SGC A200,SGC,5114.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A201,SGC A201,SGC,5139.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A202,SGC A202,SGC,5165.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A203,SGC A203,SGC,5190.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A204,SGC A204,SGC,5216.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A205,SGC A205,SGC,5241.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A206,SGC A206,SGC,5266.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A207,SGC A207,SGC,5292.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A208,SGC A208,SGC,5317.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A209,SGC A209,SGC,5343.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A210,SGC A210,SGC,5368.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A211,SGC A211,SGC,5393.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A212,SGC A212,SGC,5419.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A213,SGC A213,SGC,5444.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A214,SGC A214,SGC,5470.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A215,SGC A215,SGC,5495.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A216,SGC A216,SGC,5520.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A217,SGC A217,SGC,5546.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A218,SGC A218,SGC,5571.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A219,SGC A219,SGC,5597.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A220,SGC A220,SGC,5622.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A221,SGC A221,SGC,5647.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A222,SGC A222,SGC,5673.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A223,SGC A223,SGC,5698.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A224,SGC A224,SGC,5724.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A225,SGC A225,SGC,5749.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A226,SGC A226,SGC,5774.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A227,SGC A227,SGC,5800.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A228,SGC A228,SGC,5825.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A229,SGC A229,SGC,5851.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A230,SGC A230,SGC,5876.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A231,SGC A231,SGC,5901.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A232,SGC A232,SGC,5927.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A233,SGC A233,SGC,5952.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A234,SGC A234,SGC,5978.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A235,SGC A235,SGC,6003.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A236,SGC A236,SGC,6028.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A237,SGC A237,SGC,6054.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A238,SGC A238,SGC,6079.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A239,SGC A239,SGC,6105.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A240,SGC A240,SGC,6130.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A241,SGC A241,SGC,6155.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A242,SGC A242,SGC,6181.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A243,SGC A243,SGC,6206.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A244,SGC A244,SGC,6232.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A245,SGC A245,SGC,6257.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A246,SGC A246,SGC,6282.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A247,SGC A247,SGC,6308.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A248,SGC A248,SGC,6333.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A249,SGC A249,SGC,6359.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A250,SGC A250,SGC,6384.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A251,SGC A251,SGC,6409.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A252,SGC A252,SGC,6435.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A253,SGC A253,SGC,6460.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A254,SGC A254,SGC,6486.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A255,SGC A255,SGC,6511.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A256,SGC A256,SGC,6536.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A257,SGC A257,SGC,6562.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A258,SGC A258,SGC,6587.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A259,SGC A259,SGC,6613.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A260,SGC A260,SGC,6638.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A261,SGC A261,SGC,6663.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A262,SGC A262,SGC,6689.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A263,SGC A263,SGC,6714.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A264,SGC A264,SGC,6740.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A265,SGC A265,SGC,6765.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A266,SGC A266,SGC,6790.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A267,SGC A267,SGC,6816.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A268,SGC A268,SGC,6841.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A269,SGC A269,SGC,6867.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A270,SGC A270,SGC,6892.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A121+N,SGC A121 NO,SGC,3107.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A122+N,SGC A122 NO,SGC,3133.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A123+N,SGC A123 NO,SGC,3158.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A124+N,SGC A124 NO,SGC,3184.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A125+N,SGC A125 NO,SGC,3209.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A126+N,SGC A126 NO,SGC,3234.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A127+N,SGC A127 NO,SGC,3260.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A128+N,SGC A128 NO,SGC,3285.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A129+N,SGC A129 NO,SGC,3311.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A130+N,SGC A130 NO,SGC,3336.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A131+N,SGC A131 NO,SGC,3361.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A132+N,SGC A132 NO,SGC,3387.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A133+N,SGC A133 NO,SGC,3412.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A134+N,SGC A134 NO,SGC,3438.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A135+N,SGC A135 NO,SGC,3463.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A136+N,SGC A136 NO,SGC,3488.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A137+N,SGC A137 NO,SGC,3514.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A138+N,SGC A138 NO,SGC,3539.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A139+N,SGC A139 NO,SGC,3565.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A140+N,SGC A140 NO,SGC,3590.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A141+N,SGC A141 NO,SGC,3615.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A142+N,SGC A142 NO,SGC,3641.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A143+N,SGC A143 NO,SGC,3666.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A144+N,SGC A144 NO,SGC,3692.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A145+N,SGC A145 NO,SGC,3717.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A146+N,SGC A146 NO,SGC,3742.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A147+N,SGC A147 NO,SGC,3768.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A148+N,SGC A148 NO,SGC,3793.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A149+N,SGC A149 NO,SGC,3819.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A150+N,SGC A150 NO,SGC,3844.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A151+N,SGC A151 NO,SGC,3869.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A152+N,SGC A152 NO,SGC,3895.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A153+N,SGC A153 NO,SGC,3920.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A154+N,SGC A154 NO,SGC,3946.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A155+N,SGC A155 NO,SGC,3971.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A156+N,SGC A156 NO,SGC,3996.9,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A157+N,SGC A157 NO,SGC,4022.3,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A158+N,SGC A158 NO,SGC,4047.7,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A159+N,SGC A159 NO,SGC,4073.1,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A160+N,SGC A160 NO,SGC,4098.5,-3.5,3,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A161+N,SGC A161 NO,SGC,4123.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A162+N,SGC A162 NO,SGC,4149.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A163+N,SGC A163 NO,SGC,4174.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A164+N,SGC A164 NO,SGC,4200.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A165+N,SGC A165 NO,SGC,4225.5,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A166+N,SGC A166 NO,SGC,4250.9,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A167+N,SGC A167 NO,SGC,4276.3,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A168+N,SGC A168 NO,SGC,4301.7,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
AWRSZ5114-A169+N,SGC A169 NO,SGC,4327.1,-4.5,4.5,7.5,0,RMA A,105.11,23,226,12.5,0.4,0.4,9,0.8,0.8,FALSE
